path,name,dataset,language,feature_extractor,classifier,repeat,WSS@95%,RRF@10%,ATD
D:\Thesis\output\ES\fasttext\logistic,ACEInhibitors_ES_2.h5,ACEInhibitors,ES,fasttext,logistic,8,61.01101495,50,14.32877655
D:\Thesis\output\ES\fasttext\logistic,ACEInhibitors_ES_3.h5,ACEInhibitors,ES,fasttext,logistic,9,66.99055862,57.5,13.96390637
D:\Thesis\output\ES\fasttext\logistic,ACEInhibitors_ES_4.h5,ACEInhibitors,ES,fasttext,logistic,10,66.36113297,60,14.29140441
D:\Thesis\output\ES\fasttext\logistic,ACEInhibitors_ES_5.h5,ACEInhibitors,ES,fasttext,logistic,11,68.87883556,50,14.19699056
D:\Thesis\output\ES\fasttext\logistic,ACEInhibitors_ES_6.h5,ACEInhibitors,ES,fasttext,logistic,12,67.50196696,55,13.97374115
D:\Thesis\output\ES\fasttext\logistic,ACEInhibitors_ES_7.h5,ACEInhibitors,ES,fasttext,logistic,13,66.51848938,57.5,13.63542486
D:\Thesis\output\ES\fasttext\logistic,ACEInhibitors_ES_8.h5,ACEInhibitors,ES,fasttext,logistic,14,66.7938631,55,13.93440205
D:\Thesis\output\ES\fasttext\logistic,ACEInhibitors_ES_9.h5,ACEInhibitors,ES,fasttext,logistic,15,63.37136113,50,14.99655783
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_1.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,1,73.62358737,53.57142857,10.91867782
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_10.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,2,60.55491162,0,27.27108085
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_11.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,3,51.42712257,53.57142857,11.2394958
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_12.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,4,52.67313822,53.57142857,11.68553628
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_13.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,5,54.49869603,46.42857143,10.91764292
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_14.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,6,51.71689365,60.71428571,11.31504326
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_15.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,7,70.05940307,0,20.47180941
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_2.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,8,53.687337,60.71428571,11.34402037
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_3.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,9,53.74529122,64.28571429,11.10392433
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_4.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,10,54.67255868,57.14285714,11.63379145
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_5.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,11,53.19472617,60.71428571,11.09461026
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_6.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,12,51.10837438,53.57142857,11.6813967
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_7.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,13,75.5360765,57.14285714,9.937595728
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_8.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,14,49.57258766,60.71428571,11.79213065
D:\Thesis\output\ES\fasttext\logistic,Appenzeller-Herzog_2020_ES_9.h5,Appenzeller-Herzog_2020,ES,fasttext,logistic,15,49.7464503,50,12.18642629
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_1.h5,Hall_2012,ES,fasttext,logistic,1,87.24350962,99.02912621,3.520112202
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_10.h5,Hall_2012,ES,fasttext,logistic,2,87.10881437,98.05825243,3.640531501
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_11.h5,Hall_2012,ES,fasttext,logistic,3,87.37820487,99.02912621,3.816855868
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_12.h5,Hall_2012,ES,fasttext,logistic,4,86.53635954,99.02912621,3.796150288
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_13.h5,Hall_2012,ES,fasttext,logistic,5,86.53635954,98.05825243,3.96560912
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_14.h5,Hall_2012,ES,fasttext,logistic,6,86.79452544,99.02912621,3.767053498
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_15.h5,Hall_2012,ES,fasttext,logistic,7,87.37820487,99.02912621,3.705263686
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_2.h5,Hall_2012,ES,fasttext,logistic,8,87.32208185,99.02912621,3.676602803
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_3.h5,Hall_2012,ES,fasttext,logistic,9,87.15371278,99.02912621,3.654262571
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_4.h5,Hall_2012,ES,fasttext,logistic,10,86.99656832,99.02912621,3.622332386
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_5.h5,Hall_2012,ES,fasttext,logistic,11,86.91799609,99.02912621,3.69774429
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_6.h5,Hall_2012,ES,fasttext,logistic,12,86.59248257,99.02912621,3.629960757
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_7.h5,Hall_2012,ES,fasttext,logistic,13,87.05269134,99.02912621,4.37623348
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_8.h5,Hall_2012,ES,fasttext,logistic,14,86.48023652,98.05825243,3.80377866
D:\Thesis\output\ES\fasttext\logistic,Hall_2012_ES_9.h5,Hall_2012,ES,fasttext,logistic,15,86.53635954,99.02912621,3.603479409
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_1.h5,van_de_Schoot_2017,ES,fasttext,logistic,1,76.27898743,61.9047619,10.02274354
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_10.h5,van_de_Schoot_2017,ES,fasttext,logistic,2,75.55165593,52.38095238,10.2875076
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_11.h5,van_de_Schoot_2017,ES,fasttext,logistic,3,74.8728132,59.52380952,9.940774435
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_12.h5,van_de_Schoot_2017,ES,fasttext,logistic,4,75.76177392,59.52380952,9.624827788
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_13.h5,van_de_Schoot_2017,ES,fasttext,logistic,5,77.4912066,54.76190476,9.736813749
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_14.h5,van_de_Schoot_2017,ES,fasttext,logistic,6,74.72734689,66.66666667,10.0796986
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_15.h5,van_de_Schoot_2017,ES,fasttext,logistic,7,75.29304917,61.9047619,10.40372671
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_2.h5,van_de_Schoot_2017,ES,fasttext,logistic,8,73.91920078,69.04761905,9.559021604
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_3.h5,van_de_Schoot_2017,ES,fasttext,logistic,9,73.74140864,61.9047619,10.09778568
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_4.h5,van_de_Schoot_2017,ES,fasttext,logistic,10,74.72734689,59.52380952,9.753361503
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_5.h5,van_de_Schoot_2017,ES,fasttext,logistic,11,74.35559968,64.28571429,9.655229475
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_6.h5,van_de_Schoot_2017,ES,fasttext,logistic,12,74.50106598,64.28571429,9.610589023
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_7.h5,van_de_Schoot_2017,ES,fasttext,logistic,13,76.55375711,64.28571429,9.695251949
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_8.h5,van_de_Schoot_2017,ES,fasttext,logistic,14,75.71328515,61.9047619,9.804928922
D:\Thesis\output\ES\fasttext\logistic,van_de_Schoot_2017_ES_9.h5,van_de_Schoot_2017,ES,fasttext,logistic,15,73.75757156,59.52380952,10.46337559
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_1.h5,ACEInhibitors,ES,tfidf,logistic,1,79.50039339,87.5,5.817761605
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_10.h5,ACEInhibitors,ES,tfidf,logistic,2,79.93312352,87.5,5.68597561
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_11.h5,ACEInhibitors,ES,tfidf,logistic,3,82.76553895,92.5,6.908438238
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_12.h5,ACEInhibitors,ES,tfidf,logistic,4,81.34933124,87.5,5.648603462
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_13.h5,ACEInhibitors,ES,tfidf,logistic,5,79.69708891,87.5,6.158044847
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_14.h5,ACEInhibitors,ES,tfidf,logistic,6,81.38867034,87.5,5.671223446
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_15.h5,ACEInhibitors,ES,tfidf,logistic,7,79.14634146,87.5,6.009539732
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_2.h5,ACEInhibitors,ES,tfidf,logistic,8,77.92682927,87.5,5.857100708
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_3.h5,ACEInhibitors,ES,tfidf,logistic,9,80.60188828,87.5,5.883654603
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_4.h5,ACEInhibitors,ES,tfidf,logistic,10,78.55625492,87.5,6.097069237
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_5.h5,ACEInhibitors,ES,tfidf,logistic,11,80.12981904,87.5,5.886605035
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_6.h5,ACEInhibitors,ES,tfidf,logistic,12,78.67427223,90,5.894472856
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_7.h5,ACEInhibitors,ES,tfidf,logistic,13,82.01809599,90,6.074449253
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_8.h5,ACEInhibitors,ES,tfidf,logistic,14,78.2808812,87.5,5.952498033
D:\Thesis\output\ES\tfidf\logistic,ACEInhibitors_ES_9.h5,ACEInhibitors,ES,tfidf,logistic,15,78.63493312,87.5,6.531766326
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_1.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,1,79.24514633,85.71428571,7.241689779
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_10.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,2,79.24514633,78.57142857,7.051268783
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_11.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,3,74.8116488,78.57142857,7.270666887
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_12.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,4,78.7525355,85.71428571,7.096804239
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_13.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,5,78.0570849,82.14285714,7.089559962
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_14.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,6,75.27528253,78.57142857,7.036780229
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_15.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,7,78.72355839,78.57142857,6.999523948
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_2.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,8,78.08606201,78.57142857,7.32344662
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_3.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,9,76.20254999,78.57142857,7.45280871
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_4.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,10,76.69516082,78.57142857,7.482820714
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_5.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,11,77.97015358,85.71428571,7.029535952
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_6.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,12,70.11735729,10.71428571,16.65304053
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_7.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,13,74.37699218,78.57142857,6.863952478
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_8.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,14,77.12981744,78.57142857,6.967442149
D:\Thesis\output\ES\tfidf\logistic,Appenzeller-Herzog_2020_ES_9.h5,Appenzeller-Herzog_2020,ES,tfidf,logistic,15,69.7986091,10.71428571,15.79097156
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_1.h5,Hall_2012,ES,tfidf,logistic,1,91.54253308,99.02912621,1.745970857
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_10.h5,Hall_2012,ES,tfidf,logistic,2,92.07008948,99.02912621,1.70139937
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_11.h5,Hall_2012,ES,tfidf,logistic,3,92.07008948,99.02912621,1.716220207
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_12.h5,Hall_2012,ES,tfidf,logistic,4,92.14866171,99.02912621,1.740848951
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_13.h5,Hall_2012,ES,tfidf,logistic,5,92.10376329,99.02912621,1.698565975
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_14.h5,Hall_2012,ES,tfidf,logistic,6,92.23845855,99.02912621,1.760464764
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_15.h5,Hall_2012,ES,tfidf,logistic,7,92.02519106,99.02912621,1.751637648
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_2.h5,Hall_2012,ES,tfidf,logistic,8,91.89049581,99.02912621,1.77397788
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_3.h5,Hall_2012,ES,tfidf,logistic,9,91.92416962,99.02912621,1.645821232
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_4.h5,Hall_2012,ES,tfidf,logistic,10,91.89049581,99.02912621,2.0568815
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_5.h5,Hall_2012,ES,tfidf,logistic,11,91.62110531,99.02912621,1.705976393
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_6.h5,Hall_2012,ES,tfidf,logistic,12,91.73335135,99.02912621,1.687450347
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_7.h5,Hall_2012,ES,tfidf,logistic,13,92.00274185,99.02912621,1.677097557
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_8.h5,Hall_2012,ES,tfidf,logistic,14,91.77824977,99.02912621,1.737688625
D:\Thesis\output\ES\tfidf\logistic,Hall_2012_ES_9.h5,Hall_2012,ES,tfidf,logistic,15,92.09253869,99.02912621,1.726028114
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_1.h5,van_de_Schoot_2017,ES,tfidf,logistic,1,91.76306695,97.61904762,1.898181286
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_10.h5,van_de_Schoot_2017,ES,tfidf,logistic,2,91.48829727,97.61904762,1.813903192
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_11.h5,van_de_Schoot_2017,ES,tfidf,logistic,3,91.97318494,97.61904762,1.759257121
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_12.h5,van_de_Schoot_2017,ES,tfidf,logistic,4,91.37515682,97.61904762,2.169872313
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_13.h5,van_de_Schoot_2017,ES,tfidf,logistic,5,91.69841526,97.61904762,1.678827342
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_14.h5,van_de_Schoot_2017,ES,tfidf,logistic,6,91.14887591,97.61904762,1.902029601
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_15.h5,van_de_Schoot_2017,ES,tfidf,logistic,7,91.98934786,97.61904762,1.83429926
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_2.h5,van_de_Schoot_2017,ES,tfidf,logistic,8,91.05189837,97.61904762,1.883172859
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_3.h5,van_de_Schoot_2017,ES,tfidf,logistic,9,91.84388156,97.61904762,2.009397585
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_4.h5,van_de_Schoot_2017,ES,tfidf,logistic,10,92.00551079,97.61904762,1.786580157
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_5.h5,van_de_Schoot_2017,ES,tfidf,logistic,11,91.6499265,97.61904762,1.831220608
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_6.h5,van_de_Schoot_2017,ES,tfidf,logistic,12,91.45597143,97.61904762,1.879709375
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_7.h5,van_de_Schoot_2017,ES,tfidf,logistic,13,91.22969052,97.61904762,1.911265557
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_8.h5,van_de_Schoot_2017,ES,tfidf,logistic,14,91.32666805,97.61904762,1.851231846
D:\Thesis\output\ES\tfidf\logistic,van_de_Schoot_2017_ES_9.h5,van_de_Schoot_2017,ES,tfidf,logistic,15,91.19736467,97.61904762,1.762720605
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_1.h5,ACEInhibitors,ES_EN,fasttext,logistic,1,69.27222659,55,12.8879819
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_10.h5,ACEInhibitors,ES_EN,fasttext,logistic,2,53.69394178,0,25.92987805
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_11.h5,ACEInhibitors,ES_EN,fasttext,logistic,3,52.7104642,0,27.61260818
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_12.h5,ACEInhibitors,ES_EN,fasttext,logistic,4,67.81667978,42.5,14.38483478
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_13.h5,ACEInhibitors,ES_EN,fasttext,logistic,5,68.95751377,50,13.98849331
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_14.h5,ACEInhibitors,ES_EN,fasttext,logistic,6,67.61998426,52.5,13.26367034
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_15.h5,ACEInhibitors,ES_EN,fasttext,logistic,7,67.34461054,47.5,14.06520456
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_2.h5,ACEInhibitors,ES_EN,fasttext,logistic,8,65.22029898,7.5,17.47787175
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_3.h5,ACEInhibitors,ES_EN,fasttext,logistic,9,69.62627852,52.5,13.25186861
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_4.h5,ACEInhibitors,ES_EN,fasttext,logistic,10,70.17702596,55,13.41807632
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_5.h5,ACEInhibitors,ES_EN,fasttext,logistic,11,68.24940991,52.5,13.20859559
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_6.h5,ACEInhibitors,ES_EN,fasttext,logistic,12,50.23210071,0,29.79396145
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_7.h5,ACEInhibitors,ES_EN,fasttext,logistic,13,65.22029898,17.5,18.29219119
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_8.h5,ACEInhibitors,ES_EN,fasttext,logistic,14,69.74429583,57.5,12.75816286
D:\Thesis\output\ES_EN\fasttext\logistic,ACEInhibitors_ES_EN_9.h5,ACEInhibitors,ES_EN,fasttext,logistic,15,69.42958301,52.5,13.06697482
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_1.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,1,41.25615764,35.71428571,14.55530488
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_10.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,2,54.84642133,17.85714286,16.16042969
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_11.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,3,54.41176471,21.42857143,15.64919071
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_12.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,4,44.53057085,50,13.11472865
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_13.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,5,45.34192988,50,12.43169682
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_14.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,6,45.22602144,57.14285714,12.0601689
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_15.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,7,45.48681542,64.28571429,12.96673842
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_2.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,8,45.22602144,60.71428571,12.36132384
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_3.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,9,44.26977688,50,12.60348967
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_4.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,10,46.55896841,53.57142857,12.25886906
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_5.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,11,45.71863228,53.57142857,12.73181686
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_6.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,12,43.2845552,46.42857143,13.90952933
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_7.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,13,44.3567082,64.28571429,12.51345366
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_8.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,14,45.34192988,53.57142857,13.00916918
D:\Thesis\output\ES_EN\fasttext\logistic,Appenzeller-Herzog_2020_ES_EN_9.h5,Appenzeller-Herzog_2020,ES_EN,fasttext,logistic,15,47.19646479,53.57142857,12.48654634
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_1.h5,Hall_2012,ES_EN,fasttext,logistic,1,89.275163,99.02912621,2.391549072
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_10.h5,Hall_2012,ES_EN,fasttext,logistic,2,89.57822732,99.02912621,2.39427349
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_11.h5,Hall_2012,ES_EN,fasttext,logistic,3,89.30883681,99.02912621,2.357439352
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_12.h5,Hall_2012,ES_EN,fasttext,logistic,4,89.42108286,99.02912621,2.520141626
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_13.h5,Hall_2012,ES_EN,fasttext,logistic,5,89.80271941,99.02912621,2.291726377
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_14.h5,Hall_2012,ES_EN,fasttext,logistic,6,89.5221043,99.02912621,2.45780693
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_15.h5,Hall_2012,ES_EN,fasttext,logistic,7,89.90374084,99.02912621,2.476006046
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_2.h5,Hall_2012,ES_EN,fasttext,logistic,8,89.37618444,99.02912621,2.493878232
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_3.h5,Hall_2012,ES_EN,fasttext,logistic,9,89.63435034,99.02912621,2.363324096
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_4.h5,Hall_2012,ES_EN,fasttext,logistic,10,89.5333289,99.02912621,2.419556094
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_5.h5,Hall_2012,ES_EN,fasttext,logistic,11,89.5221043,99.02912621,2.403754467
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_6.h5,Hall_2012,ES_EN,fasttext,logistic,12,89.07312012,99.02912621,2.428274233
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_7.h5,Hall_2012,ES_EN,fasttext,logistic,13,89.49965509,99.02912621,2.415414978
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_8.h5,Hall_2012,ES_EN,fasttext,logistic,14,89.62312574,99.02912621,2.415632931
D:\Thesis\output\ES_EN\fasttext\logistic,Hall_2012_ES_EN_9.h5,Hall_2012,ES_EN,fasttext,logistic,15,89.07312012,99.02912621,2.456172279
D:\Thesis\output\ES_EN\fasttext\logistic,van_de_Schoot_2017_ES_EN_1.h5,van_de_Schoot_2017,ES_EN,fasttext,logistic,1,77.11945939,83.33333333,7.647563632
D:\Thesis\output\ES_EN\fasttext\logistic,van_de_Schoot_2017_ES_EN_10.h5,van_de_Schoot_2017,ES_EN,fasttext,logistic,2,77.65283582,88.0952381,7.181917538
D:\Thesis\output\ES_EN\fasttext\logistic,van_de_Schoot_2017_ES_EN_11.h5,van_de_Schoot_2017,ES_EN,fasttext,logistic,3,77.91144258,83.33333333,7.145358547
D:\Thesis\output\ES_EN\fasttext\logistic,van_de_Schoot_2017_ES_EN_12.h5,van_de_Schoot_2017,ES_EN,fasttext,logistic,4,78.39633025,80.95238095,7.958892301
D:\Thesis\output\ES_EN\fasttext\logistic,van_de_Schoot_2017_ES_EN_13.h5,van_de_Schoot_2017,ES_EN,fasttext,logistic,5,77.66899875,83.33333333,7.98198219
